Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,attack_probability,anomaly_score,risk_score,priority,true_label
80,86551165,6,7,374,11595,362,0,62.33333333,146.8355089,4355,0,1656.428571,2121.983652,138.2881444,0.150200174,7212597.083,24700000.0,85500000,3,86600000,17300000.0,38100000.0,85500000,538,86600000,14400000.0,35300000.0,86500000,3,0,0,0,0,184,232,0.069323157,0.080877017,0,4355,855.3571429,1666.673961,2777802.093,1,0,0,0,0,0,0,0,1,921.1538462,62.33333333,1656.428571,184,0,0,0,0,0,0,6,374,7,11595,0,235,2,20,3416.0,0.0,3416,3416,85500000.0,0.0,85500000,85500000,0.99999774,0.1169234114947567,100.0,,1
443,9152,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,218.5314685,9152.0,0.0,9152,9152,9152,9152.0,0.0,9152,9152,0,0.0,0.0,0,0,0,0,0,0,40,0,218.5314685,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,254,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,6.669854e-08,-0.219861687903735,1.7,,0
443,174495,17,30,887,39350,405,0,52.17647059,113.8553003,2896,0,1311.666667,582.5411238,230591.1344,269.3486919,3793.369565,8512.509857,35669,1,174495,10905.9375,12176.35266,35669,1,104268,3595.448276,9923.409601,43309,49,0,0,0,0,556,968,97.42399496,171.924697,0,2896,838.2708333,771.5629272,595309.3506,0,0,0,1,0,0,0,0,1,856.106383,52.17647059,1311.666667,556,0,0,0,0,0,0,17,887,30,39350,65535,122,6,32,0.0,0.0,0,0,0.0,0.0,0,0,2.0409962e-07,-0.0690517224433711,28.6,,0
53,30479,1,1,54,70,54,54,54.0,0.0,70,70,70.0,0.0,4068.374947,65.61895075,30479.0,0.0,30479,30479,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,32.80947538,32.80947538,54,70,59.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,89.0,54.0,70.0,20,0,0,0,0,0,0,1,54,1,70,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,1.2191362e-06,-0.2248810096089803,0.9,,0
80,5293835,3,1,12,0,6,0,4.0,3.464101615,0,0,0.0,0.0,2.266787688,0.755595896,1764611.667,3039180.912,5273937,80,5293835,2646917.5,3715166.606,5273937,19898,0,0.0,0.0,0,0,0,0,0,0,72,32,0.566696922,0.188898974,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3.0,4.0,0.0,72,0,0,0,0,0,0,3,12,1,0,8192,14600,2,20,0.0,0.0,0,0,0.0,0.0,0,0,5.2712267e-06,-0.1804564083534336,8.8,,0
22,12807265,21,32,2008,2745,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,371.1174868,4.138276205,246293.5577,662936.7659,2279265,3,10800000,539575.2,948469.3117,2331551,320,12800000,413133.129,822188.185,2279265,3,0,0,0,0,680,1032,1.639694345,2.49858186,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,95.61904762,85.78125,680,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0,0.9998963,-0.1135585127792666,60.7,,1
443,105891,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,113.3240785,18.88734642,105891.0,0.0,105891,105891,105891,105891.0,0.0,105891,105891,0,0.0,0.0,0,0,0,0,0,0,40,0,18.88734642,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,255,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,1.0781175e-07,-0.2144666729194967,2.7,,0
443,116620295,18,21,979,5184,288,0,54.38888889,83.61687058,1460,0,246.8571429,457.1772398,52.84671935,0.334418636,3068955.132,13100000.0,58000000,1,117000000,6860017.353,19300000.0,58100000,19,117000000,5827856.9,17900000.0,58100000,1,0,0,0,0,372,432,0.154347063,0.180071573,0,1460,154.075,346.5015919,120063.3532,0,0,0,1,0,0,0,0,1,158.025641,54.38888889,246.8571429,372,0,0,0,0,0,0,18,979,21,5184,8192,127,8,20,273106.5,299651.3478,484992,61221,58000000.0,5839.994906,58000000,58000000,2.0379484e-07,-0.0054958480958268,39.9,,0
53,24392,2,2,76,188,38,38,38.0,0.0,94,94,94.0,0.0,10823.22073,163.9881929,8130.666667,14080.12977,24389,0,0,0.0,0.0,0,0,3,3.0,0.0,3,3,0,0,0,0,64,64,81.99409643,81.99409643,38,94,60.4,30.67246322,940.8,0,0,0,0,0,0,0,0,1,75.5,38.0,94.0,64,0,0,0,0,0,0,2,76,2,188,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,2.446033e-06,-0.2308361484356756,0.0,,0
80,100072815,7,8,333,11595,309,0,47.57142857,115.3138574,4344,0,1449.375,1547.981999,119.1932095,0.149890857,7148058.214,26700000.0,99900000,1,99900000,16700000.0,40800000.0,99900000,1,100000000,14300000.0,37800000.0,99900000,14,0,0,0,0,184,264,0.069949067,0.07994179,0,4344,745.875,1285.136303,1651575.317,1,0,0,0,0,0,0,0,1,795.6,47.57142857,1449.375,184,0,0,0,0,0,0,7,333,8,11595,0,235,4,20,9995.0,0.0,9995,9995,99900000.0,0.0,99900000,99900000,0.9999975,0.1187530977169412,100.0,,1
3268,118700650,76,38,15330,2736,404,0,201.7105263,203.0511145,72,72,72.0,0.0,152.1979871,0.960399122,1050448.23,2931535.282,13900000,0,119000000,1582675.333,3486152.138,13900000,0,119000000,3208115.162,4429967.719,13900000,3,1,0,0,0,2432,1216,0.640266081,0.320133041,0,404,160.6,177.1542494,31383.62807,0,1,0,0,1,0,0,0,0,162.0087719,201.7105263,72.0,2432,0,0,0,0,0,0,76,15330,38,2736,299,2081,37,32,2335232.7,2248987.593,5637314,383,9514293.4,3230851.421,13900000,5258536,8.3201245e-05,0.1068020825265494,59.9,,0
80,144,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,13888.88889,144.0,0.0,144,144,144,144.0,0.0,144,144,0,0.0,0.0,0,0,0,0,0,0,64,0,13888.88889,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,237,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0.001025805,-0.2207094981806511,1.6,,0
53,145425,1,1,47,104,47,47,47.0,0.0,104,104,104.0,0.0,1038.335912,13.75279354,145425.0,0.0,145425,145425,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,32,6.876396768,6.876396768,47,104,66.0,32.90896534,1083.0,0,0,0,0,0,0,0,0,1,99.0,47.0,104.0,40,0,0,0,0,0,0,1,47,1,104,-1,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,1.525048e-06,-0.2175377373533233,2.2,,0
53,59886,2,2,76,172,38,38,38.0,0.0,86,86,86.0,0.0,4141.201616,66.79357446,19962.0,34529.30621,59833,4,4,4.0,0.0,4,4,49,49.0,0.0,49,49,0,0,0,0,64,80,33.39678723,33.39678723,38,86,57.2,26.29068276,691.2,0,0,0,0,0,0,0,0,1,71.5,38.0,86.0,64,0,0,0,0,0,0,2,76,2,172,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,1.7905815e-06,-0.2290374218734849,0.1,,0
80,3456,3,5,393,11595,393,0,131.0,226.8986558,5803,0,2319.0,3175.423909,3468750.0,2314.814815,493.7142857,949.9420534,2642,48,2885,1442.5,1779.787768,2701,184,3397,849.25,1442.082377,3009,48,0,0,0,0,104,168,868.0555556,1446.759259,0,5803,1332.0,2534.968096,6426063.25,0,0,0,1,0,0,0,0,1,1498.5,131.0,2319.0,104,0,0,0,0,0,0,3,393,5,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0.9999372,-0.0211746679045533,77.1,,1
53,166,2,2,76,238,38,38,38.0,0.0,119,119,119.0,0.0,1891566.265,24096.38554,55.33333333,56.95904962,116,3,3,3.0,0.0,3,3,47,47.0,0.0,47,47,0,0,0,0,40,40,12048.19277,12048.19277,38,119,70.4,44.36552716,1968.3,0,0,0,0,0,0,0,0,1,88.0,38.0,119.0,40,0,0,0,0,0,0,2,76,2,238,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,2.0278721e-06,-0.2245832105010849,0.9,,0
53,4316,2,2,64,120,32,32,32.0,0.0,60,60,60.0,0.0,42632.06673,926.7840593,1438.666667,2447.779878,4265,3,48,48.0,0.0,48,48,3,3.0,0.0,3,3,0,0,0,0,40,40,463.3920297,463.3920297,32,60,43.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,54.0,32.0,60.0,40,0,0,0,0,0,0,2,64,2,120,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,6.6300964e-07,-0.2307727531340985,0.0,,0
53,31189,2,2,68,380,34,34,34.0,0.0,190,190,190.0,0.0,14364.0386,128.2503447,10396.33333,18000.91537,31182,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,64,64.12517234,64.12517234,34,190,96.4,85.44471897,7300.8,0,0,0,0,0,0,0,0,1,120.5,34.0,190.0,64,0,0,0,0,0,0,2,68,2,380,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,2.4050516e-06,-0.222062378688146,1.4,,0
60911,70,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,171428.5714,28571.42857,70.0,0.0,70,70,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,14285.71429,14285.71429,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,286,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,1.9245065e-06,-0.1940008914442357,6.4,,0
53,91655,2,2,70,242,35,35,35.0,0.0,121,121,121.0,0.0,3404.069609,43.64191806,30551.66667,52911.84278,91649,2,2,2.0,0.0,2,2,4,4.0,0.0,4,4,0,0,0,0,40,40,21.82095903,21.82095903,35,121,69.4,47.10413995,2218.8,0,0,0,0,0,0,0,0,1,86.75,35.0,121.0,40,0,0,0,0,0,0,2,70,2,242,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,8.002853e-07,-0.2307096002117967,0.0,,0
49216,14,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,857142.8571,142857.1429,14.0,0.0,14,14,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,71428.57143,71428.57143,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,980,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,5.528254e-07,-0.1814671006832344,8.6,,0
45710,4,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,64,0,500000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,905,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1.4029578e-05,-0.2017612124214467,5.0,,0
53,256,2,2,84,204,42,42,42.0,0.0,102,102,102.0,0.0,1125000.0,15625.0,85.33333333,141.740373,249,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,64,64,7812.5,7812.5,42,102,66.0,32.86335345,1080.0,0,0,0,0,0,0,0,0,1,82.5,42.0,102.0,64,0,0,0,0,0,0,2,84,2,204,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,2.882199e-06,-0.2287660801591602,0.2,,0
443,30466338,11,11,890,5206,496,0,80.90909091,153.81902,1460,0,473.2727273,646.6885017,200.0896859,0.722108446,1450778.0,3544576.344,10000000,1,20600000,2059177.7,4217530.747,10100000,375,30400000,3035191.2,4806609.025,10100000,1,0,0,0,0,240,232,0.361054223,0.361054223,0,1460,265.0434783,492.6193882,242673.8617,0,0,0,1,0,0,0,0,1,277.0909091,80.90909091,473.2727273,240,0,0,0,0,0,0,11,890,11,5206,29200,254,10,20,232800.6667,205501.2092,470093,114063,9922645.0,140554.2539,10000000,9760497,5.827811e-07,-0.1184224042991093,19.8,,0
53,30721,2,2,102,158,51,51,51.0,0.0,79,79,79.0,0.0,8463.26617,130.2040949,10240.33333,17730.71545,30714,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,65.10204746,65.10204746,51,79,62.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,77.75,51.0,79.0,40,0,0,0,0,0,0,2,102,2,158,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,8.0241904e-07,-0.2272620392218695,0.4,,0
53,60725,1,1,42,233,42,42,42.0,0.0,233,233,233.0,0.0,4528.612598,32.93536435,60725.0,0.0,60725,60725,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,16.46768217,16.46768217,42,233,105.6666667,110.2739014,12160.33333,0,0,0,0,0,0,0,0,1,158.5,42.0,233.0,20,0,0,0,0,0,0,1,42,1,233,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,6.4843897e-07,-0.2081320653810114,3.8,,0
53,6100783,2,2,94,172,52,42,47.0,7.071067812,104,68,86.0,25.45584412,43.60096073,0.655653545,2033594.333,3466654.585,6036542,30897,6069886,6069886.0,0.0,6069886,6069886,6067439,6067439.0,0.0,6067439,6067439,0,0,0,0,40,60,0.327826772,0.327826772,42,104,61.6,25.97691283,674.8,0,0,0,0,0,0,0,0,1,77.0,47.0,86.0,40,0,0,0,0,0,0,2,94,2,172,-1,-1,1,20,33344.0,0.0,33344,33344,6036542.0,0.0,6036542,6036542,1.4530365e-05,-0.1707370353311987,10.5,,0
53,226,2,2,78,142,39,39,39.0,0.0,71,71,71.0,0.0,973451.3274,17699.11504,75.33333333,125.2850084,220,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,40,8849.557522,8849.557522,39,71,51.8,17.52712184,307.2,0,0,0,0,0,0,0,0,1,64.75,39.0,71.0,64,0,0,0,0,0,0,2,78,2,142,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,2.8968866e-06,-0.2287901040869225,0.2,,0
53,157,2,2,68,158,34,34,34.0,0.0,79,79,79.0,0.0,1439490.446,25477.70701,52.33333333,83.73967598,149,2,2,2.0,0.0,2,2,6,6.0,0.0,6,6,0,0,0,0,40,40,12738.8535,12738.8535,34,79,52.0,24.64751509,607.5,0,0,0,0,0,0,0,0,1,65.0,34.0,79.0,40,0,0,0,0,0,0,2,68,2,158,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,2.5004833e-06,-0.2270579736665416,0.5,,0
53,166,2,2,104,136,52,52,52.0,0.0,68,68,68.0,0.0,1445783.133,24096.38554,55.33333333,89.77935917,159,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,64,12048.19277,12048.19277,52,68,58.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,73.0,52.0,68.0,64,0,0,0,0,0,0,2,104,2,136,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,6.122976e-06,-0.2225062342455799,1.3,,0
55282,3,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,4000000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,40,0,666666.6667,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,489,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,3.57885e-07,-0.1946119654254523,6.2,,0
53,89809772,2,2,128,176,66,62,64.0,2.828427125,98,78,88.0,14.14213562,3.384932321,0.044538583,29900000.0,51800000.0,89700000,23588,89800000,89800000.0,0.0,89800000,89800000,89800000,89800000.0,0.0,89800000,89800000,0,0,0,0,52,52,0.022269292,0.022269292,62,98,73.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,91.5,64.0,88.0,52,0,0,0,0,0,0,2,128,2,176,-1,-1,1,20,36344.0,0.0,36344,36344,89700000.0,0.0,89700000,89700000,9.073056e-06,0.0626734272187745,52.1,,0
80,1,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,64,0,2000000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0.99981314,-0.1690486043168612,50.8,,1
53,1124217,1,1,46,105,46,46,46.0,0.0,105,105,105.0,0.0,134.315706,1.779015973,1124217.0,0.0,1124217,1124217,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,0.889507986,0.889507986,46,105,65.66666667,34.06366588,1160.333333,0,0,0,0,0,0,0,0,1,98.5,46.0,105.0,20,0,0,0,0,0,0,1,46,1,105,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,9.301035e-07,-0.2103477403474777,3.4,,0
80,5926043,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.674986665,1975347.667,3401203.042,5902696,122,5926043,2963021.5,4157327.547,5902696,23347,0,0.0,0.0,0,0,0,0,0,0,72,32,0.506239999,0.168746666,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,72,0,0,0,0,0,0,3,0,1,0,8192,29200,0,20,0.0,0.0,0,0,0.0,0.0,0,0,3.977168e-06,-0.171323952929021,10.4,,0
53,136,2,2,72,104,36,36,36.0,0.0,52,52,52.0,0.0,1294117.647,29411.76471,45.33333333,72.45918391,129,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,64,64,14705.88235,14705.88235,36,52,42.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,53.0,36.0,52.0,64,0,0,0,0,0,0,2,72,2,104,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,2.4031349e-06,-0.2252421690273994,0.8,,0
53,92808801,2,2,100,351,52,48,50.0,2.828427125,214,137,175.5,54.44722215,4.859452931,0.043099361,30900000.0,53500000.0,92700000,61102,92700000,92700000.0,0.0,92700000,92700000,92700000,92700000.0,0.0,92700000,92700000,0,0,0,0,72,52,0.02154968,0.02154968,48,214,100.6,73.61249894,5418.8,0,0,0,0,0,0,0,0,1,125.75,50.0,175.5,72,0,0,0,0,0,0,2,100,2,351,-1,-1,1,32,61102.0,0.0,61102,61102,92700000.0,0.0,92700000,92700000,2.2047063e-05,0.0737882567015837,54.0,P3,0
53,93544,1,1,42,98,42,42,42.0,0.0,98,98,98.0,0.0,1496.621911,21.38031301,93544.0,0.0,93544,93544,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,10.6901565,10.6901565,42,98,60.66666667,32.33161507,1045.333333,0,0,0,0,0,0,0,0,1,91.0,42.0,98.0,32,0,0,0,0,0,0,1,42,1,98,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,2.4299902e-06,-0.227817609676043,0.3,,0
53,221,2,2,126,382,63,63,63.0,0.0,191,191,191.0,0.0,2298642.534,18099.54751,73.66666667,121.5332602,214,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,56,56,9049.773756,9049.773756,63,191,114.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,142.75,63.0,191.0,56,0,0,0,0,0,0,2,126,2,382,-1,-1,1,28,0.0,0.0,0,0,0.0,0.0,0,0,9.855775e-07,-0.2012009243345219,5.1,,0
80,991,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2018.163471,991.0,0.0,991,991,991,991.0,0.0,991,991,0,0.0,0.0,0,0,0,0,0,0,64,0,2018.163471,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,274,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0.9988281,-0.2197113807113535,41.7,,1
443,73425936,13,11,794,3381,226,0,61.07692308,80.8490997,1460,0,307.3636364,489.7485626,56.86001742,0.32685998,3192432.0,12300000.0,58000000,1,73400000,6118828.0,16900000.0,58000000,32,58400000,5842938.5,18300000.0,58000000,1,0,0,0,0,272,232,0.177049156,0.149810824,0,1460,167.0,345.6540901,119476.75,0,0,0,1,0,0,0,0,0,173.9583333,61.07692308,307.3636364,272,0,0,0,0,0,0,13,794,11,3381,8192,32,12,20,240231.0,246167.9122,414298,66164,36500000.0,30500000.0,58000000,14900000,2.1223671e-07,-0.0096631137353817,39.2,P3,0
443,1758197,13,19,884,24809,490,0,68.0,146.5173482,2920,0,1305.736842,782.580762,14613.26575,18.20046332,56716.03226,98835.72478,347104,9,1758101,146508.4167,132280.0783,347104,240,1617678,89871.0,187181.7019,501058,48,0,0,0,0,272,392,7.393938222,10.80652509,0,2920,778.5757576,861.1690104,741612.0644,0,0,0,1,0,0,0,0,1,802.90625,68.0,1305.736842,272,0,0,0,0,0,0,13,884,19,24809,8192,35,3,20,0.0,0.0,0,0,0.0,0.0,0,0,5.587208e-07,-0.098032852910682,23.4,,0
123,171,2,2,96,96,48,48,48.0,0.0,48,48,48.0,0.0,1122807.018,23391.81287,57.0,92.66606714,164,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,64,64,11695.90643,11695.90643,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,60.0,48.0,48.0,64,0,0,0,0,0,0,2,96,2,96,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,9.4900645e-07,-0.2256551833101944,0.7,,0
80,4,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,64,0,500000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,274,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0.99995804,-0.2057092687753736,44.3,,1
53,46797,1,1,43,282,43,43,43.0,0.0,282,282,282.0,0.0,6944.88963,42.73778234,46797.0,0.0,46797,46797,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,21.36889117,21.36889117,43,282,122.6666667,137.9867143,19040.33333,0,0,0,0,0,0,0,0,1,184.0,43.0,282.0,20,0,0,0,0,0,0,1,43,1,282,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,1.3034121e-06,-0.1968898216798585,5.8,,0
53,117619,2,2,72,194,36,36,36.0,0.0,97,97,97.0,0.0,2261.539377,34.00811093,39206.33333,67903.89722,117615,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,40,64,17.00405547,17.00405547,36,97,60.4,33.41107601,1116.3,0,0,0,0,0,0,0,0,1,75.5,36.0,97.0,40,0,0,0,0,0,0,2,72,2,194,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,8.002853e-07,-0.2301358623198522,0.0,,0
53,50034,1,1,56,122,56,56,56.0,0.0,122,122,122.0,0.0,3557.580845,39.97281848,50034.0,0.0,50034,50034,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,19.98640924,19.98640924,56,122,78.0,38.10511777,1452.0,0,0,0,0,0,0,0,0,1,117.0,56.0,122.0,32,0,0,0,0,0,0,1,56,1,122,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1.2924736e-06,-0.2256135601078768,0.7,,0
443,20733660,4,0,37,0,37,0,9.25,18.5,0,0,0.0,0.0,1.7845378,0.192923005,6911220.0,12000000.0,20700000,3,20700000,6911220.0,12000000.0,20700000,3,0,0.0,0.0,0,0,0,0,0,0,128,0,0.192923005,0.0,0,37,7.4,16.54690303,273.8,0,0,0,0,1,0,0,0,0,9.25,9.25,0.0,128,0,0,0,0,0,0,4,37,0,0,33285,-1,1,32,3.0,0.0,3,3,20700000.0,0.0,20700000,20700000,4.941228e-05,-0.1181291140782752,19.9,,0
56843,76,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,26315.78947,76.0,0.0,76,76,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,13157.89474,13157.89474,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,3,229,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0.00013995146,-0.2039980961255078,4.6,,0
53,24053,2,2,84,234,42,42,42.0,0.0,117,117,117.0,0.0,13220.80406,166.2994221,8017.666667,13841.12497,24000,4,4,4.0,0.0,4,4,49,49.0,0.0,49,49,0,0,0,0,40,40,83.14971105,83.14971105,42,117,72.0,41.07919181,1687.5,0,0,0,0,0,0,0,0,1,90.0,42.0,117.0,40,0,0,0,0,0,0,2,84,2,234,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,9.188889e-07,-0.2308362528524863,0.0,,0
53093,5176,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,386.3987635,5176.0,0.0,5176,5176,5176,5176.0,0.0,5176,5176,0,0.0,0.0,0,0,0,0,0,0,40,0,386.3987635,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,363,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,7.2755853e-07,-0.2109982121491364,3.3,,0
